employee_id,first_name,last_name,date_of_birth,hire_date
1613,Daniel,Taylor,1984-09-01,2021-07-20
1614,Simon,Svensson,1983-12-11,2017-02-06
1615,Elin,Lindberg,1990-12-23,2012-07-02
1616,Claudia,Rodriguez,2001-11-10,2023-04-29
1617,Lukas,Holm,1993-03-10,2021-07-31
1618,Anna,Johansen,1987-03-16,2015-10-27
1619,Maja,Larsson,1995-11-24,2019-07-20
1620,Marie,Martin,1984-05-24,2013-09-13
1621,Paula,Gonzalez,1996-05-31,2020-12-18
1622,Anna,Christensen,1970-10-17,2007-10-31
1623,Noah,Larsen,1984-07-19,2019-12-09
1624,Emma,Bertrand,1991-09-24,2019-09-08
1625,Grace,Brown,1972-07-03,2007-04-09
1626,Thea,Petersen,1997-09-03,2021-02-20
1627,Anna,Thomsen,1983-12-04,2019-11-21
1628,Sara,Nystrom,1996-01-30,2022-09-19
1629,Tim,Zimmermann,1990-04-06,2021-11-13
1630,Valeria,Rodriguez,1985-08-24,2014-09-07
1631,Klara,Larsson,1982-10-15,2011-03-23
1632,Paul,Dupont,1977-09-11,2014-12-14
1633,Axel,Nystrom,2001-08-17,2023-02-17
1634,James,Davies,1984-11-20,2013-09-20
1635,Sara,Hakansson,1984-07-11,2019-07-16
1636,Clara,Martin,1990-05-29,2019-01-22
1637,Maxime,Lambert,1976-08-04,2012-09-10
1638,Manuel,Diaz,1987-12-18,2021-07-03
1639,Noah,Nilsson,1990-07-16,2020-10-21
1640,Viktor,Lundqvist,1988-05-05,2020-06-07
1641,Frida,Andersson,1997-12-02,2023-06-14
1642,Mario,Alvarez,1992-05-21,2020-07-09
1643,Sara,Lindberg,1982-01-30,2006-11-06
1644,Nathan,Allen,1987-09-12,2018-12-06
1645,Liam,Young,1974-02-18,2016-05-27
1646,Lucia,Ruiz,1987-09-30,2017-04-26
1647,Agnes,Johansson,1983-04-19,2018-05-10
1648,Mario,Lopez,1989-10-17,2020-05-11
1649,Marie,Meyer,1967-03-05,2006-11-21
1650,Emma,Taylor,1995-11-19,2022-06-29
1651,Johanna,Bauer,1986-03-08,2021-12-20
1652,Axel,Larsson,1991-06-16,2022-01-02
1653,Ida,Kristensen,1997-03-19,2022-06-21
1654,Adrien,Dupont,1983-04-15,2015-11-15
1655,Antoine,Martin,1992-04-08,2023-12-13
1656,Agnes,Pettersson,1997-10-10,2022-04-17
1657,Paul,Roux,1983-01-12,2018-08-16
1658,Sofia,Gomez,1991-02-09,2020-03-12
1659,Noah,Hakansson,1991-04-08,2020-12-15
1660,Chloe,Thomas,1994-04-24,2023-12-01
1661,Nathan,White,1993-03-28,2019-03-02
1662,Paula,Gonzalez,1986-01-27,2011-05-14
1663,Hugo,Eriksson,1998-05-26,2023-02-02
1664,Emma,Kristensen,1999-10-04,2021-08-12
1665,Viktor,Aberg,1981-02-15,2012-12-27
1666,Hugo,Gomez,1989-12-19,2016-08-07
1667,Sara,Nystrom,1998-03-07,2022-11-22
1668,Nora,Aberg,1960-04-14,2007-11-22
1669,Alva,Gustafsson,1979-03-12,2013-12-05
1670,Alva,Johansson,1988-07-16,2018-08-29
1671,Maja,Eriksson,1993-09-22,2018-03-24
1672,Emily,Young,1979-06-12,2019-09-03
1673,Axel,Andersson,1986-02-16,2019-04-04
1674,Ava,White,1987-09-15,2023-06-08
1675,Elena,Diaz,1994-06-03,2018-05-02
1676,Joel,Aberg,1995-02-03,2020-09-11
1677,Laura,Johansen,1980-02-04,2015-03-26
1678,Ida,Eklund,1999-08-16,2023-04-01
1679,Lukas,Gustafsson,1985-02-18,2017-07-20
1680,Nora,Pettersson,1972-05-08,2006-08-07
1681,Nathan,Roberts,1992-03-18,2018-03-02
1682,Johanna,Schneider,1988-08-18,2018-03-06
1683,Josephine,Hansen,1993-03-21,2019-06-19
1684,Alba,Ruiz,1999-07-21,2023-11-26
1685,Viktor,Eklund,1989-11-26,2021-05-14
1686,Finn,Schwarz,1990-10-30,2018-01-02
1687,Daniel,Allen,1998-04-26,2023-02-05
1688,Thomas,Lambert,1991-07-03,2018-05-09
1689,Matilda,Holm,1980-03-11,2021-05-06
1690,Ida,Madsen,1993-10-26,2021-07-26
1691,Paula,Perez,1989-09-04,2020-12-03
1692,Elena,Hernandez,1997-10-09,2019-07-02
1693,Viktor,Lindberg,1996-10-20,2018-07-04
1694,Maxime,Durand,1999-10-16,2023-03-29
1695,Alva,Larsson,1973-11-14,2009-09-19
1696,James,King,1987-09-30,2017-03-11
1697,Nora,Holm,1996-07-17,2023-09-11
1698,Emma,Lefebvre,1986-08-19,2011-09-09
1699,Oliver,Walker,1988-10-30,2022-10-26
1700,Martin,Moreno,1992-02-17,2018-08-14
1701,Maxime,Girard,1997-11-09,2023-10-23
1702,Elena,Alvarez,1995-02-19,2023-01-17
1703,Henry,Roberts,1999-08-31,2023-09-11
1704,Lukas,Aberg,1972-01-17,2014-10-11
1705,Hugo,Nystrom,1994-08-04,2022-01-05
1706,Klara,Lundqvist,1995-05-11,2023-08-23
1707,Frida,Eriksson,1990-11-22,2020-09-12
1708,Lukas,Pettersson,1993-06-29,2018-04-11
1709,Klara,Hakansson,1984-12-10,2018-02-10
1710,Oscar,Lundqvist,1988-06-28,2019-09-01
1711,Joel,Andersson,1978-01-12,2013-10-07
1712,Sienna,Davies,1997-06-27,2021-07-20
1713,Simon,Bjork,1973-05-14,2006-06-17
1714,Camille,Lefebvre,1997-09-18,2019-11-26
1715,Emma,White,1988-04-29,2020-07-01
1716,Ava,Davies,2000-04-15,2023-11-19
1717,Leon,Hoffmann,1982-08-20,2018-06-06
1718,Erik,Bergstrom,1981-03-26,2009-11-28
1719,Emilia,Richter,1992-05-24,2018-06-04
1720,Moritz,Koch,1983-03-21,2019-06-15
1721,Simon,Holm,1990-02-18,2021-03-23
1722,Hugo,Andersson,1968-03-13,2006-12-04
1723,Freja,Pedersen,2001-11-23,2023-07-10
1724,Paula,Gomez,1996-09-09,2018-06-26
1725,Alva,Larsson,1986-06-06,2019-07-21
1726,Emma,Madsen,1969-10-18,2008-05-17
1727,Ethan,Wilson,1986-01-10,2019-02-12
1728,Emil,Johansen,1988-06-28,2021-02-15
1729,Sarah,Roux,1987-11-09,2019-05-02
1730,Hugo,Lindberg,1992-06-10,2021-09-21
1731,Manon,Robert,1984-08-09,2018-03-31
1732,Ben,Hartmann,1992-07-20,2018-10-28
1733,Ida,Larsson,1986-07-01,2018-03-09
1734,Oceane,Dubois,1978-01-09,2007-02-02
1735,Josephine,Andersen,1994-08-29,2019-12-31
1736,Elias,Zimmermann,1989-11-15,2022-10-18
1737,Ethan,Allen,1988-07-02,2020-09-22
1738,Noah,Persson,2000-01-08,2023-11-05
1739,Oscar,Sandberg,1997-06-09,2021-11-04
1740,Julie,Petit,1982-10-29,2017-02-18
1741,Mia,Richter,1998-04-20,2022-03-16
1742,Paula,Gomez,1997-03-12,2022-03-13
1743,Marie,Koch,1989-12-06,2018-10-05
1744,Maja,Sandberg,1980-06-19,2013-06-23
1745,Mia,Neumann,1993-11-03,2020-12-30
1746,Jonas,Koch,2000-01-24,2023-11-02
1747,Alma,Christensen,1998-07-09,2020-03-26
1748,Hugo,Larsson,1988-05-22,2018-05-23
1749,Noah,Hakansson,1988-09-24,2019-06-19
1750,Oliver,Sorensen,1994-07-18,2021-11-11
1751,Axel,Bjork,1986-02-08,2019-02-09
1752,Magnus,Madsen,1972-06-06,2011-02-26
1753,Noah,Sorensen,1981-02-27,2019-07-01
1754,Klara,Nilsson,1991-06-20,2023-01-04
1755,Finn,Richter,1978-08-18,2019-09-26
1756,Linnea,Bergstrom,1990-11-07,2012-06-01
1757,James,White,1985-01-26,2021-11-21
1758,Maxime,Bertrand,1988-01-21,2018-01-19
1759,Pablo,Hernandez,1984-06-13,2012-05-15
1760,Alva,Pettersson,1996-04-06,2020-10-22
1761,Lena,Hartmann,1994-11-23,2020-01-10
1762,Axel,Lundqvist,1990-02-25,2012-10-28
1763,Andreas,Jorgensen,1987-05-15,2022-03-30
1764,Ethan,Taylor,1994-10-10,2020-05-03
1765,Lena,Wagner,1987-09-03,2018-05-15
1766,Mila,White,1992-12-03,2021-08-10
1767,Nora,Nilsson,1995-11-07,2023-02-09
1768,Noa,Romero,1985-11-16,2022-08-08
1769,Julie,Thomas,1993-11-16,2022-05-06
1770,Elin,Lundqvist,1977-01-02,2009-06-25
1771,Nora,Lundqvist,1998-07-16,2023-09-18
1772,Emma,Smith,1996-02-02,2020-04-04
1773,Anna,Schwarz,1986-01-08,2013-08-14
1774,Frida,Pettersson,1991-12-26,2023-05-16
1775,Hugo,Persson,1994-11-07,2020-04-22
1776,Laura,Jensen,1986-07-07,2018-08-20
1777,Oliver,Young,1990-02-21,2019-03-31
1778,Linnea,Olsson,1987-09-10,2011-06-14
1779,Noah,Gustafsson,1987-09-01,2019-08-19
1780,Johan,Pettersson,1990-05-08,2022-11-17
1781,Mila,Thomas,1994-05-13,2022-04-15
1782,Elin,Pettersson,1990-05-09,2019-03-12
1783,Adrian,Sanchez,1970-07-26,2013-03-30
1784,Paul,Wagner,1993-12-28,2020-01-11
1785,Joel,Larsson,1991-11-03,2021-06-28
1786,Linnea,Aberg,1991-07-11,2020-03-02
1787,Oscar,Nystrom,1988-05-28,2022-04-03
1788,Claudia,Romero,1993-05-19,2021-12-08
1789,Elin,Persson,1994-03-15,2021-07-06
1790,Oscar,Thomsen,1984-02-03,2021-06-27
1791,Emma,Jensen,1976-05-13,2013-02-05
1792,Lucia,Gomez,1994-12-04,2021-07-05
1793,Lukas,Eklund,1995-08-07,2021-05-12
1794,Elin,Gustafsson,1994-04-09,2021-04-26
1795,Ida,Jensen,1989-04-04,2021-11-21
1796,Antoine,Richard,1978-02-03,2017-12-02
1797,Viktor,Lindberg,1984-02-17,2019-10-17
1798,Nora,Bjork,1976-07-07,2012-11-29
1799,Amelia,Hall,1995-03-30,2021-03-12
1800,Hugo,Bjork,1984-11-01,2017-03-09
1801,Ebba,Sandberg,1997-01-07,2019-02-25
1802,Hugo,Lopez,1988-11-05,2021-06-14
1803,Agnes,Lundqvist,1979-04-18,2007-04-06
1804,Erik,Svensson,1992-12-30,2018-07-08
1805,Carmen,Lopez,1981-05-05,2017-06-11
1806,Sara,Bjork,1985-05-21,2022-06-14
1807,Viktor,Madsen,1981-03-07,2014-10-22
1808,Emilia,Meyer,1990-10-15,2018-10-11
1809,Sofie,Petersen,1995-08-26,2020-05-27
1810,Alva,Nystrom,1991-05-28,2021-10-20
1811,Nicolas,Bernard,1991-04-26,2020-12-01
1812,Axel,Hakansson,1980-01-12,2018-03-12
1813,Ines,Leroy,1980-12-15,2012-02-07
1814,Diego,Moreno,1996-11-03,2019-10-17
1815,Emma,Laurent,1986-07-29,2018-07-01
1816,Maja,Eriksson,2001-06-11,2023-08-14
1817,Claudia,Jimenez,1991-07-22,2020-03-14
1818,Javier,Jimenez,1986-07-18,2021-12-14
1819,Alexandre,Dupont,1994-06-08,2021-08-25
1820,Emil,Sandberg,1975-12-04,2014-07-15
1821,Matilda,Pettersson,1978-03-20,2012-02-11
1822,Luisa,Klein,1979-07-23,2019-03-10
1823,Mathias,Petersen,1992-08-23,2020-05-15
1824,Moritz,Schafer,1992-12-15,2018-09-08
1825,Maja,Bjork,1995-11-23,2021-04-08
1826,Chloe,Laurent,1987-07-19,2022-01-09
1827,Baptiste,Petit,1997-02-23,2019-03-09
1828,Johan,Nystrom,1996-12-03,2020-06-16
1829,Adrian,Garcia,1998-05-31,2020-09-17
1830,Laura,Muller,1978-03-29,2017-02-20
1831,Anna,Andersson,1988-09-21,2019-11-20
1832,Chloe,Laurent,1997-05-18,2022-01-24
1833,Mathias,Sorensen,1997-02-07,2020-08-17
1834,Hugo,Eklund,1996-02-29,2019-12-08
1835,Louis,Thomas,1998-06-21,2020-01-24
1836,Tim,Weber,1986-01-24,2021-08-27
1837,Matilda,Nilsson,1983-02-09,2018-07-26
1838,Emma,Petersen,1996-04-13,2023-06-22
1839,Oliver,Taylor,1987-05-21,2011-02-07
1840,Erik,Pettersson,1977-01-16,2018-03-03
1841,Mia,Neumann,1996-09-04,2018-01-19
1842,Emily,Roberts,1994-06-09,2021-02-14
1843,Oscar,Eklund,1985-06-26,2016-06-30
1844,Matilda,Nystrom,1999-07-18,2021-08-13
1845,Alva,Larsson,1983-02-18,2016-09-07
1846,Simon,Nilsson,1988-11-14,2021-02-25
1847,Ida,Gustafsson,1998-07-30,2020-05-30
1848,Ida,Bjork,1996-12-10,2018-02-18
1849,Klara,Aberg,1990-03-23,2017-07-07
1850,Henry,Evans,1989-08-22,2022-08-29
1851,Chloe,Brown,1989-04-30,2023-02-13
1852,Max,Becker,1993-01-04,2021-11-02
1853,Sofia,Holm,2000-11-05,2023-01-23
1854,Alvaro,Moreno,1992-03-12,2022-04-06
1855,Alba,Diaz,1991-07-02,2020-09-09
1856,Lukas,Johansson,1988-11-15,2018-01-25
1857,Liam,Davies,1992-05-10,2022-04-03
1858,Klara,Larsson,1983-09-05,2006-01-19
1859,Ella,Wilson,1971-12-14,2009-11-11
1860,Clara,Hansen,1986-04-04,2019-07-06
1861,Klara,Olsson,1991-07-01,2020-09-24
1862,Maja,Sandberg,1996-04-08,2023-11-27
1863,Noah,Andersen,1985-09-27,2021-10-23
1864,Alejandro,Gonzalez,1996-07-17,2022-03-01
1865,Daniel,Sanchez,1985-05-31,2021-09-07
1866,Irene,Lopez,1995-04-03,2019-12-04
1867,Oceane,Martin,1981-08-13,2016-07-04
1868,Matilda,Gustafsson,1997-08-24,2019-07-29
1869,Baptiste,Thomas,1992-06-09,2019-02-27
1870,Emily,Evans,1979-02-05,2009-01-09
1871,James,King,1992-08-05,2023-07-15
1872,Johan,Bjork,2000-06-27,2023-06-16
1873,Sara,Nystrom,2001-04-06,2023-02-04
1874,Sophie,Neumann,1970-09-05,2008-02-19
1875,Maja,Olsson,1969-12-11,2013-07-26
1876,Frida,Sandberg,1995-07-19,2023-05-02
1877,Hannah,Bauer,1965-01-11,2014-10-16
1878,Freja,Christensen,1998-04-12,2023-11-27
1879,Max,Richter,1994-01-20,2023-01-25
1880,Klara,Karlsson,1982-06-15,2021-03-15
1881,Andreas,Thomsen,1996-05-10,2022-10-22
1882,Emil,Christensen,1990-01-11,2020-09-15
1883,Linnea,Lundqvist,1992-04-16,2022-02-11
1884,Clara,Simon,1990-01-26,2021-11-26
1885,Emil,Bergstrom,1996-02-09,2023-08-05
1886,Paul,Bonnet,1991-12-13,2021-04-17
1887,Pablo,Alvarez,1984-11-28,2020-10-24
1888,Sofie,Kristensen,1994-12-22,2021-03-19
1889,Lukas,Hakansson,1998-08-11,2020-06-11
1890,Anna,Pettersson,1983-08-17,2018-03-29
1891,Lukas,Aberg,1993-03-05,2021-10-06
1892,Marie,Schwarz,1995-02-02,2018-06-27
1893,Daniel,Evans,1981-06-02,2017-05-29
1894,Andreas,Sorensen,1999-02-11,2021-02-05
1895,Amelia,Evans,1981-04-01,2018-11-14
1896,Anna,Sandberg,1977-08-04,2015-08-05
1897,Maja,Holm,1977-08-24,2019-12-11
1898,Paul,Neumann,1979-07-12,2009-04-17
1899,Maja,Karlsson,1983-01-04,2013-01-06
1900,Mikkel,Larsen,1996-02-06,2021-12-10
1901,Oscar,Holm,1987-12-02,2024-03-14
1902,Frida,Olsson,1995-05-09,2024-11-27
1903,Emma,Young,1998-10-27,2024-01-07
1904,Lena,Koch,1998-05-08,2024-01-04
1905,Maja,Larsson,1999-02-23,2024-01-17
1906,Lukas,Hakansson,2001-05-19,2024-11-20
1907,Julie,Girard,1996-03-14,2024-08-06
1908,Oscar,Nystrom,2002-07-21,2024-01-24
1909,Emma,Johnson,1996-12-14,2024-09-15
1910,Joel,Nystrom,1998-03-12,2024-06-16
1911,Axel,Hakansson,2000-01-23,2024-02-25
1912,Johan,Eklund,1993-04-25,2024-11-19
1913,Lucas,Sorensen,2002-03-07,2024-06-03
1914,Paul,Morel,1988-09-16,2024-08-19
1915,Liam,Taylor,1994-06-14,2024-09-14
1916,Emil,Petersen,1996-06-19,2024-03-06
1917,Matilda,Bergstrom,1990-06-17,2024-01-22
1918,Frida,Persson,1989-05-20,2024-11-18
1919,Thea,Larsen,1999-04-01,2024-08-03
1920,Lea,Morel,2000-12-16,2024-02-08
1921,Ida,Svensson,2002-11-14,2024-06-29
1922,Noah,Fischer,1999-10-16,2024-04-29
1923,Chloe,Hall,1998-08-16,2024-02-09
1924,Johanna,Wolf,1998-03-19,2024-06-21
1925,Max,Becker,1998-02-10,2024-01-05
1926,Jonas,Richter,1992-02-07,2024-11-22
1927,Felix,Becker,2001-01-30,2024-12-27
1928,Lena,Kruger,1990-03-16,2024-07-18
1929,Jack,Wilson,1992-12-01,2024-11-22
1930,Ethan,Walker,2000-10-05,2024-01-20
1931,Agnes,Lundqvist,2000-07-25,2024-07-17
1932,Amelia,Brown,1996-06-06,2024-11-21
1933,Daniel,Walker,2001-08-05,2024-08-25
1934,Hugo,Holm,2002-12-08,2024-08-01
1935,Erik,Larsson,1998-12-30,2024-09-08
1936,Thea,Christensen,1996-12-09,2024-06-13
1937,Clara,Thomas,2002-12-06,2024-10-04
1938,Emma,Smith,1997-01-18,2024-09-30
1939,Jack,Taylor,1994-09-03,2024-10-19
1940,Elias,Hartmann,2002-08-30,2024-11-15
1941,Viktor,Bjork,1992-04-09,2024-05-02
1942,Claudia,Rodriguez,1997-10-09,2024-03-27
1943,Oscar,Lundqvist,1991-05-04,2024-12-23
1944,Mia,Weber,1994-09-09,2024-01-02
1945,Julie,Morel,1993-08-13,2024-11-10
1946,Ines,Dubois,1992-06-21,2024-06-29
1947,Sofie,Andersen,1996-07-04,2024-10-06
1948,Erik,Nilsson,2001-11-14,2024-11-09
1949,Lukas,Bergstrom,1996-03-04,2024-05-07
1950,Noah,Andersson,1995-10-31,2024-02-22
1951,Alva,Olsson,2000-04-10,2024-08-13
1952,Emil,Jensen,1996-05-01,2024-06-02
1953,Anna,Svensson,2000-10-20,2024-03-04
1954,Sienna,Thomas,2002-05-06,2024-06-27
1955,Irene,Moreno,1998-01-09,2024-01-03
1956,Nathan,Roberts,1999-04-24,2024-01-11
1957,Javier,Moreno,1999-12-27,2024-07-21
1958,Linnea,Olsson,1995-09-01,2024-02-08
1959,Frida,Bergstrom,1994-09-26,2024-03-06
1960,Simon,Bjork,2000-09-29,2024-04-20
1961,Carmen,Martinez,2002-04-23,2024-04-08
1962,Louis,Bonnet,2002-09-04,2024-04-12
1963,Elena,Hernandez,2001-10-11,2024-03-24
1964,Anna,Andersson,2001-12-31,2024-07-28
1965,Manon,Martin,1995-01-21,2024-03-09
1966,Emil,Gustafsson,2000-07-09,2024-07-06
1967,Valeria,Hernandez,1998-01-22,2024-01-10
1968,Matilda,Karlsson,2002-03-13,2024-03-25
1969,Hugo,Hakansson,1993-07-30,2024-06-25
1970,Mia,Fischer,1998-03-15,2024-08-05
1971,Mikkel,Hansen,2002-12-08,2024-12-11
1972,Linnea,Larsson,1996-05-25,2024-01-26
1973,Oscar,Hakansson,1997-04-23,2024-09-27
1974,Johan,Johansson,2002-05-08,2024-05-23
1975,Agnes,Eriksson,2002-04-19,2024-02-16
1976,Alvaro,Martinez,1996-04-14,2024-07-26
1977,Luisa,Bauer,2000-08-03,2024-11-17
1978,Adrien,Martin,1994-12-05,2024-03-30
1979,Marie,Schafer,1998-07-09,2024-12-23
1980,Alejandro,Alvarez,1998-03-03,2024-09-20
1981,Sophie,Schwarz,2002-03-17,2024-11-15
1982,Oscar,Andersson,1999-07-21,2024-12-06
1983,Baptiste,Durand,1996-03-13,2024-09-20
1984,Lena,Kruger,1996-02-21,2024-09-05
1985,Noah,Neumann,1996-10-06,2024-09-27
1986,Ida,Larsen,1996-09-06,2024-10-11
1987,Simon,Hakansson,1991-05-10,2024-03-24
1988,Chloe,Johnson,1998-11-05,2024-12-07
1989,Moritz,Fischer,1997-06-03,2024-08-19
1990,Lukas,Lindberg,1997-10-08,2024-06-14
1991,William,Andersen,1999-11-17,2024-08-12
1992,Joel,Eriksson,1997-07-22,2024-03-31
1993,Sofia,Sanchez,2002-06-01,2024-01-29
1994,Hugo,Petit,2002-04-27,2024-08-07
1995,Andreas,Thomsen,1996-02-01,2024-02-11
1996,Nicolas,Roux,1997-12-04,2024-12-26
1997,Adrien,Robert,1994-12-17,2024-11-17
1998,William,Pedersen,1996-07-21,2024-05-08
1999,Baptiste,Dupont,1994-07-28,2024-06-01
2000,Johan,Nilsson,1994-06-04,2024-01-06
2001,Elin,Lindberg,2001-01-25,2024-02-22
2002,Noah,Nilsson,1987-01-27,2024-03-22
2003,Sofie,Christensen,1999-05-05,2024-05-29
2004,Leon,Fischer,1995-10-15,2024-01-24
2005,Nora,Andersson,1997-01-07,2024-07-27
2006,Diego,Lopez,1995-08-05,2024-04-25
2007,Mia,Schwarz,1991-02-28,2024-09-15
2008,Mikkel,Sorensen,2002-03-09,2024-08-03
2009,Manon,Girard,1992-10-27,2024-10-27
2010,Noah,Smith,1989-08-17,2024-01-24
2011,Alba,Sanchez,1989-06-21,2024-01-24
2012,Sofia,Lindberg,1994-06-25,2024-01-16
2013,Lea,Durand,1998-06-26,2024-07-25
2014,Finn,Muller,1998-10-05,2024-09-23
2015,Emma,Thomas,1993-03-21,2024-04-24
2016,Matilda,Gustafsson,1990-03-31,2024-03-15
2017,Javier,Rodriguez,1999-04-11,2024-10-23
2018,Lukas,Gustafsson,1994-03-22,2024-11-10
2019,Emma,Johnson,1995-03-29,2024-01-07
2020,Oliver,Wilson,1997-02-05,2024-12-22
2021,Camille,Morel,1997-10-22,2024-05-11
2022,Elias,Richter,1999-02-20,2024-06-12
2023,Oceane,Bertrand,2000-08-05,2024-01-01
2024,Liam,King,1994-12-09,2024-04-21
2025,Jack,Young,2002-08-27,2024-08-04
2026,Erik,Hakansson,1995-11-25,2024-03-05
2027,Simon,Pettersson,1998-04-29,2024-01-22
2028,Chloe,Robert,1999-12-16,2024-12-22
2029,Moritz,Schafer,1994-07-01,2024-03-08
2030,Henry,Brown,1993-09-07,2024-06-17
2031,Lena,Kruger,1992-05-19,2025-01-21
2032,Manon,Lambert,2003-09-25,2025-04-13
2033,Linnea,Bergstrom,2001-09-12,2025-11-06
2034,Emilia,Schneider,1991-01-28,2025-12-02
2035,Johanna,Muller,2001-01-15,2025-03-14
2036,Noah,Hall,1993-04-16,2025-04-11
2037,Adrien,Fournier,2002-09-11,2025-08-26
2038,Irene,Ruiz,2003-04-16,2025-04-09
2039,Chloe,Lambert,1998-02-16,2025-01-02
2040,Chloe,Young,2002-09-24,2025-05-03
2041,Freja,Pedersen,2003-05-17,2025-05-20
2042,Ava,Thomas,1999-04-16,2025-09-04
2043,Elin,Eriksson,1999-03-19,2025-12-03
2044,Pablo,Sanchez,1996-12-07,2025-03-15
2045,Sofia,Bergstrom,2000-12-26,2025-10-28
2046,Paul,Simon,2000-10-03,2025-04-10
2047,Alva,Bergstrom,1992-08-02,2025-07-04
2048,Sarah,Laurent,1995-01-29,2025-05-23
2049,Chloe,Durand,1990-04-18,2025-06-06
2050,Erik,Svensson,2003-03-16,2025-03-23
2051,Johan,Eriksson,2001-06-19,2025-06-21
2052,Erik,Eriksson,1999-03-16,2025-09-27
2053,Ebba,Andersson,1996-02-05,2025-03-03
2054,Sofia,Nilsson,1999-12-20,2025-12-28
2055,Carmen,Martinez,1998-02-07,2025-01-20
2056,Ebba,Persson,1992-10-31,2025-11-09
2057,Alva,Lundqvist,2000-12-18,2025-12-19
2058,Emil,Andersson,2003-12-23,2025-01-08
2059,Emil,Jensen,1999-03-18,2025-03-10
2060,Viktor,Karlsson,1988-05-05,2025-08-22
2061,Nicolas,Leroy,1998-10-26,2025-03-08
2062,James,Evans,2000-02-17,2025-01-29
2063,Sara,Eriksson,2001-03-06,2025-09-10
2064,Lukas,Gustafsson,1997-08-30,2025-03-03
2065,Ines,Bonnet,1996-09-12,2025-01-25
2066,Elin,Pettersson,1994-06-27,2025-10-27
2067,Emma,Rasmussen,2003-06-07,2025-05-10
2068,Maja,Eklund,1990-07-26,2025-06-21
2069,Oceane,Martin,1996-02-06,2025-02-16
2070,Sara,Gustafsson,1998-11-07,2025-11-29
2071,Emily,Taylor,1996-03-14,2025-04-16
2072,Thomas,Petit,1999-12-01,2025-11-08
2073,Erik,Aberg,1996-12-22,2025-06-11
2074,Ben,Richter,1993-07-10,2025-09-12
2075,Chloe,Walker,1993-07-25,2025-11-19
2076,Agnes,Eklund,2001-03-03,2025-11-09
2077,Mikkel,Madsen,1994-12-01,2025-07-17
2078,Grace,King,1995-01-03,2025-11-01
2079,Mila,Walker,1992-06-25,2025-01-11
2080,Martin,Ruiz,2003-04-30,2025-05-26
2081,Clara,Fournier,2001-10-15,2025-02-15
2082,Noa,Ruiz,1995-07-27,2025-07-06
2083,Linnea,Gustafsson,2000-08-02,2025-01-30
2084,Sara,Martinez,1992-02-07,2025-11-25
2085,Oliver,Rasmussen,2003-10-13,2025-10-08
2086,Ebba,Nilsson,1998-07-13,2025-07-26
2087,Lukas,Svensson,2003-06-24,2025-08-03
2088,Viktor,Nystrom,1996-05-05,2025-01-26
2089,Lena,Fischer,2000-08-04,2025-06-19
2090,Emily,Roberts,2000-07-28,2025-06-18
2091,Anna,Nilsson,1995-02-19,2025-04-07
2092,Javier,Rodriguez,1999-03-07,2025-05-15
2093,Anna,Olsson,2003-03-29,2025-03-13
2094,Erik,Nystrom,1997-06-29,2025-06-26
2095,Finn,Becker,1988-07-13,2025-09-26
2096,Lucas,Roux,1994-10-08,2025-10-06
2097,Henry,Wilson,1999-11-19,2025-08-30
2098,Oliver,Thomas,1994-10-26,2025-05-24
2099,Paula,Diaz,1996-12-10,2025-06-03
2100,Charlotte,Schmidt,2002-11-02,2025-05-14
2101,Elena,Garcia,1999-07-20,2025-04-16
2102,Nathan,Johnson,1995-07-20,2025-03-13
2103,Joel,Bergstrom,2001-01-17,2025-09-04
2104,Viktor,Nilsson,1999-07-20,2025-03-11
2105,Lukas,Hakansson,1998-08-09,2025-09-19
2106,Lena,Fischer,1995-04-15,2025-04-09
2107,Mia,Schmidt,1994-12-23,2025-05-31
2108,Viktor,Karlsson,1994-12-14,2025-03-30
2109,Anna,Schwarz,2000-12-31,2025-07-02
2110,Anna,Nystrom,1992-01-05,2025-02-21
2111,Mikkel,Pedersen,1995-09-11,2025-08-14
2112,Valeria,Fernandez,1991-12-11,2025-10-18
2113,Viktor,Persson,1995-04-15,2025-04-30
2114,Lea,Thomas,1995-09-11,2025-07-11
2115,Thomas,Laurent,1995-05-23,2025-07-29
2116,Linnea,Bjork,1998-08-05,2025-05-13
2117,Emil,Lundqvist,1997-08-12,2025-04-04
2118,Lucas,Larsen,1998-11-22,2025-04-01
2119,Sarah,Richard,1999-03-08,2025-07-29
2120,Elin,Olsson,2003-05-15,2025-05-10
2121,Erik,Johansson,2000-06-05,2025-01-24
2122,Luisa,Klein,2002-07-08,2025-05-19
2123,Emil,Madsen,2002-03-10,2025-01-29
2124,Paul,Bertrand,1996-10-08,2025-05-23
2125,Simon,Bergstrom,1993-10-25,2025-10-26
2126,Diego,Diaz,1998-05-03,2025-07-11
2127,Frida,Nystrom,2000-01-25,2025-09-15
2128,Nora,Svensson,1996-09-12,2025-06-15
2129,Anna,Nielsen,1997-12-02,2025-10-09
2130,Noah,Johnson,1995-12-31,2025-11-30
2131,Paul,Martin,1999-01-10,2025-11-17
2132,Lea,Durand,1995-06-21,2025-12-12
2133,Simon,Olsson,1998-12-11,2025-03-28
2134,Magnus,Kristensen,2002-11-29,2025-10-10
2135,Maja,Holm,2001-02-28,2025-02-13
2136,Ethan,Young,1992-01-06,2025-01-17
2137,Nicolas,Lefebvre,2000-03-23,2025-09-01
